state,date,fips,cases,deaths,cfr
Maryland,2020-03-21,24,195,3,0.015384615384615385
Maryland,2020-03-22,24,245,3,0.012244897959183673
Maryland,2020-03-23,24,290,3,0.010344827586206896
Maryland,2020-03-24,24,349,4,0.011461318051575931
Maryland,2020-03-25,24,423,4,0.009456264775413711
Maryland,2020-03-26,24,581,4,0.0068846815834767644
Maryland,2020-03-27,24,775,5,0.0064516129032258064
Maryland,2020-03-28,24,1066,10,0.009380863039399626
Maryland,2020-03-29,24,1244,11,0.008842443729903537
Maryland,2020-03-30,24,1414,15,0.010608203677510608
Maryland,2020-03-31,24,1662,18,0.010830324909747292
Maryland,2020-04-01,24,1985,33,0.01662468513853904
Maryland,2020-04-02,24,2331,36,0.015444015444015444
Maryland,2020-04-03,24,2758,42,0.015228426395939087
Maryland,2020-04-04,24,3125,54,0.01728
Maryland,2020-04-05,24,3609,68,0.01884178442781934
Maryland,2020-04-06,24,4045,92,0.022744128553770088
Maryland,2020-04-07,24,4371,104,0.023793182338137726
Maryland,2020-04-08,24,5529,124,0.022427202025682765
Maryland,2020-04-09,24,6185,139,0.022473726758286176
Maryland,2020-04-10,24,6968,172,0.02468427095292767
Maryland,2020-04-11,24,7694,207,0.026904081102157525
Maryland,2020-04-12,24,8225,236,0.028693009118541033
Maryland,2020-04-13,24,8936,262,0.029319606087735005
Maryland,2020-04-14,24,9472,302,0.03188344594594594
Maryland,2020-04-15,24,10032,349,0.03478867623604466
Maryland,2020-04-16,24,10784,392,0.03635014836795252
Maryland,2020-04-17,24,11572,425,0.036726581403387484
Maryland,2020-04-18,24,12308,463,0.03761780955476113
Maryland,2020-04-19,24,12830,486,0.03787996882307093
Maryland,2020-04-20,24,13684,516,0.03770827243496054
Maryland,2020-04-21,24,14193,584,0.04114704431762136
Massachusetts,2020-02-01,25,1,0,0.0
Massachusetts,2020-02-02,25,1,0,0.0
Massachusetts,2020-02-03,25,1,0,0.0
Massachusetts,2020-02-04,25,1,0,0.0
Massachusetts,2020-02-05,25,1,0,0.0
Massachusetts,2020-02-06,25,1,0,0.0
Massachusetts,2020-02-07,25,1,0,0.0
Massachusetts,2020-02-08,25,1,0,0.0
Massachusetts,2020-02-09,25,1,0,0.0
Massachusetts,2020-02-10,25,1,0,0.0
Massachusetts,2020-02-11,25,1,0,0.0
Massachusetts,2020-02-12,25,1,0,0.0
Massachusetts,2020-02-13,25,1,0,0.0
Massachusetts,2020-02-14,25,1,0,0.0
Massachusetts,2020-02-15,25,1,0,0.0
Massachusetts,2020-02-16,25,1,0,0.0
Massachusetts,2020-02-17,25,1,0,0.0
Massachusetts,2020-02-18,25,1,0,0.0
Massachusetts,2020-02-19,25,1,0,0.0
Massachusetts,2020-02-20,25,1,0,0.0
Massachusetts,2020-02-21,25,1,0,0.0
Massachusetts,2020-02-22,25,1,0,0.0
Massachusetts,2020-02-23,25,1,0,0.0
Massachusetts,2020-02-24,25,1,0,0.0
Massachusetts,2020-02-25,25,1,0,0.0
Massachusetts,2020-02-26,25,1,0,0.0
Massachusetts,2020-02-27,25,1,0,0.0
Massachusetts,2020-02-28,25,1,0,0.0
Massachusetts,2020-02-29,25,1,0,0.0
Massachusetts,2020-03-01,25,1,0,0.0
Massachusetts,2020-03-02,25,2,0,0.0
Massachusetts,2020-03-03,25,2,0,0.0
Massachusetts,2020-03-04,25,2,0,0.0
Massachusetts,2020-03-05,25,3,0,0.0
Massachusetts,2020-03-06,25,8,0,0.0
Massachusetts,2020-03-07,25,13,0,0.0
Massachusetts,2020-03-08,25,28,0,0.0
Massachusetts,2020-03-09,25,41,0,0.0
Massachusetts,2020-03-10,25,92,0,0.0
Massachusetts,2020-03-11,25,95,0,0.0
Massachusetts,2020-03-12,25,108,0,0.0
Massachusetts,2020-03-13,25,123,0,0.0
Massachusetts,2020-03-14,25,138,0,0.0
Massachusetts,2020-03-15,25,164,0,0.0
Massachusetts,2020-03-16,25,197,0,0.0
Massachusetts,2020-03-17,25,218,0,0.0
Massachusetts,2020-03-18,25,256,0,0.0
Massachusetts,2020-03-19,25,328,0,0.0
Massachusetts,2020-03-20,25,413,1,0.002421307506053269
Massachusetts,2020-03-21,25,525,2,0.0038095238095238095
Massachusetts,2020-03-22,25,646,5,0.007739938080495356
Massachusetts,2020-03-23,25,777,9,0.011583011583011582
Massachusetts,2020-03-24,25,1159,11,0.009490940465918895
Massachusetts,2020-03-25,25,1838,15,0.008161044613710556
Massachusetts,2020-03-26,25,2417,25,0.01034340091021928
Massachusetts,2020-03-27,25,3240,35,0.010802469135802469
Massachusetts,2020-03-28,25,4257,44,0.0103359173126615
Massachusetts,2020-03-29,25,4955,48,0.009687184661957619
Massachusetts,2020-03-30,25,5752,56,0.009735744089012517
Massachusetts,2020-03-31,25,6620,89,0.013444108761329305
Massachusetts,2020-04-01,25,7738,122,0.015766347893512535
Massachusetts,2020-04-02,25,8966,154,0.017175998215480704
Massachusetts,2020-04-03,25,10402,192,0.018457988848298405
Massachusetts,2020-04-04,25,11736,216,0.018404907975460124
Massachusetts,2020-04-05,25,12500,231,0.01848
Massachusetts,2020-04-06,25,13837,260,0.018790200187902003
Massachusetts,2020-04-07,25,15202,356,0.023417971319563215
Massachusetts,2020-04-08,25,16790,433,0.02578916021441334
Massachusetts,2020-04-09,25,18941,503,0.026556148038646324
Massachusetts,2020-04-10,25,20974,599,0.02855916849432631
Massachusetts,2020-04-11,25,22860,686,0.0300087489063867
Massachusetts,2020-04-12,25,25475,756,0.029676153091265946
Massachusetts,2020-04-13,25,26867,844,0.031414002307663676
Massachusetts,2020-04-14,25,28163,957,0.033980754891169265
Massachusetts,2020-04-15,25,29918,1108,0.037034561133765624
Massachusetts,2020-04-16,25,32181,1245,0.0386874242565489
Massachusetts,2020-04-17,25,34402,1404,0.040811580722051044
Massachusetts,2020-04-18,25,36372,1560,0.04289013526888816
Massachusetts,2020-04-19,25,38077,1706,0.044803949891010324
Massachusetts,2020-04-20,25,39643,1809,0.045632267991827055
Massachusetts,2020-04-21,25,41199,1961,0.0475982426757931
Michigan,2020-03-10,26,2,0,0.0
Michigan,2020-03-11,26,2,0,0.0
Michigan,2020-03-12,26,12,0,0.0
Michigan,2020-03-13,26,25,0,0.0
Michigan,2020-03-14,26,33,0,0.0
Michigan,2020-03-15,26,53,0,0.0
Michigan,2020-03-16,26,54,0,0.0
Michigan,2020-03-17,26,65,0,0.0
Michigan,2020-03-18,26,80,1,0.0125
Michigan,2020-03-19,26,334,3,0.008982035928143712
Michigan,2020-03-20,26,548,4,0.0072992700729927005
Michigan,2020-03-21,26,787,6,0.007623888182973317
Michigan,2020-03-22,26,1033,9,0.008712487899322363
Michigan,2020-03-23,26,1324,16,0.012084592145015106
Michigan,2020-03-24,26,1791,24,0.01340033500837521
Michigan,2020-03-25,26,2294,43,0.018744551002615517
Michigan,2020-03-26,26,2878,63,0.02189020152883947
Michigan,2020-03-27,26,3657,93,0.02543068088597211
Michigan,2020-03-28,26,4635,111,0.02394822006472492
Michigan,2020-03-29,26,5486,132,0.024061246810061977
Michigan,2020-03-30,26,6508,197,0.030270436385986477
Michigan,2020-03-31,26,7630,264,0.0346002621231979
Michigan,2020-04-01,26,9293,336,0.03615624663725385
Michigan,2020-04-02,26,10791,417,0.03864331387267167
Michigan,2020-04-03,26,12670,478,0.037726913970007894
Michigan,2020-04-04,26,14225,540,0.03796133567662566
Michigan,2020-04-05,26,15635,616,0.039398784777742245
Michigan,2020-04-06,26,17130,727,0.04244016345592528
Michigan,2020-04-07,26,18852,845,0.04482283046891577
Michigan,2020-04-08,26,20220,959,0.04742828882294758
Michigan,2020-04-09,26,21375,1076,0.050339181286549704
Michigan,2020-04-10,26,22646,1280,0.056522123112249405
Michigan,2020-04-11,26,23853,1391,0.058315515868024984
Michigan,2020-04-12,26,24494,1486,0.06066791867396097
Michigan,2020-04-13,26,25487,1601,0.06281633774080904
Michigan,2020-04-14,26,26844,1766,0.06578751303829533
Michigan,2020-04-15,26,27893,1919,0.06879862331050801
Michigan,2020-04-16,26,29119,2091,0.07180878464232975
Michigan,2020-04-17,26,29952,2226,0.07431891025641026
Michigan,2020-04-18,26,30717,2307,0.07510499072175017
Michigan,2020-04-19,26,31348,2389,0.07620900854918974
Michigan,2020-04-20,26,31927,2466,0.07723870078616844
Michigan,2020-04-21,26,32935,2698,0.08191893122817671
Minnesota,2020-03-06,27,1,0,0.0
Minnesota,2020-03-07,27,1,0,0.0
Minnesota,2020-03-08,27,2,0,0.0
Minnesota,2020-03-09,27,2,0,0.0
Minnesota,2020-03-10,27,3,0,0.0
Minnesota,2020-03-11,27,5,0,0.0
Minnesota,2020-03-12,27,9,0,0.0
Minnesota,2020-03-13,27,14,0,0.0
Minnesota,2020-03-14,27,21,0,0.0
Minnesota,2020-03-15,27,35,0,0.0
Minnesota,2020-03-16,27,54,0,0.0
Minnesota,2020-03-17,27,60,0,0.0
Minnesota,2020-03-18,27,77,0,0.0
Minnesota,2020-03-19,27,89,0,0.0
Minnesota,2020-03-20,27,115,0,0.0
Minnesota,2020-03-21,27,138,1,0.007246376811594203
Minnesota,2020-03-22,27,171,1,0.005847953216374269
Minnesota,2020-03-23,27,235,1,0.00425531914893617
Minnesota,2020-03-24,27,262,1,0.003816793893129771
Minnesota,2020-03-25,27,287,1,0.003484320557491289
Minnesota,2020-03-26,27,346,2,0.005780346820809248
Minnesota,2020-03-27,27,398,4,0.010050251256281407
Minnesota,2020-03-28,27,441,5,0.011337868480725623
Minnesota,2020-03-29,27,504,9,0.017857142857142856
Minnesota,2020-03-30,27,576,10,0.017361111111111112
Minnesota,2020-03-31,27,629,12,0.019077901430842606
Minnesota,2020-04-01,27,689,17,0.02467343976777939
Minnesota,2020-04-02,27,742,18,0.02425876010781671
Minnesota,2020-04-03,27,789,22,0.02788339670468948
Minnesota,2020-04-04,27,865,24,0.027745664739884393
Minnesota,2020-04-05,27,935,29,0.031016042780748664
Minnesota,2020-04-06,27,986,30,0.030425963488843813
Minnesota,2020-04-07,27,1069,34,0.031805425631431246
Minnesota,2020-04-08,27,1154,39,0.033795493934142114
Minnesota,2020-04-09,27,1242,50,0.040257648953301126
Minnesota,2020-04-10,27,1335,57,0.04269662921348315
Minnesota,2020-04-11,27,1427,64,0.04484933426769446
Minnesota,2020-04-12,27,1621,70,0.0431832202344232
Minnesota,2020-04-13,27,1650,70,0.04242424242424243
Minnesota,2020-04-14,27,1695,79,0.04660766961651917
Minnesota,2020-04-15,27,1809,87,0.04809286898839138
Minnesota,2020-04-16,27,1912,94,0.049163179916317995
Minnesota,2020-04-17,27,2071,111,0.053597295992274266
Minnesota,2020-04-18,27,2213,121,0.054676909173068236
Minnesota,2020-04-19,27,2356,134,0.056876061120543296
Minnesota,2020-04-20,27,2470,143,0.05789473684210526
Minnesota,2020-04-21,27,2567,160,0.06232956758862485
Mississippi,2020-03-11,28,1,0,0.0
Mississippi,2020-03-12,28,1,0,0.0
Mississippi,2020-03-13,28,6,0,0.0
Mississippi,2020-03-14,28,6,0,0.0
Mississippi,2020-03-15,28,10,0,0.0
Mississippi,2020-03-16,28,12,0,0.0
Mississippi,2020-03-17,28,21,0,0.0
Mississippi,2020-03-18,28,34,0,0.0
Mississippi,2020-03-19,28,50,1,0.02
Mississippi,2020-03-20,28,80,1,0.0125
Mississippi,2020-03-21,28,140,1,0.007142857142857143
Mississippi,2020-03-22,28,207,1,0.004830917874396135
Mississippi,2020-03-23,28,249,1,0.004016064257028112
Mississippi,2020-03-24,28,320,1,0.003125
Mississippi,2020-03-25,28,377,5,0.013262599469496022
Mississippi,2020-03-26,28,487,6,0.012320328542094456
Mississippi,2020-03-27,28,579,8,0.013816925734024179
Mississippi,2020-03-28,28,669,13,0.01943198804185351
Mississippi,2020-03-29,28,759,14,0.01844532279314888
Mississippi,2020-03-30,28,848,16,0.018867924528301886
Mississippi,2020-03-31,28,937,20,0.021344717182497332
Mississippi,2020-04-01,28,1073,22,0.02050326188257223
Mississippi,2020-04-02,28,1177,26,0.022090059473237042
Mississippi,2020-04-03,28,1358,29,0.021354933726067747
Mississippi,2020-04-04,28,1455,35,0.024054982817869417
Mississippi,2020-04-05,28,1638,43,0.026251526251526252
Mississippi,2020-04-06,28,1738,51,0.029344073647871116
Mississippi,2020-04-07,28,1915,59,0.03080939947780679
Mississippi,2020-04-08,28,2003,67,0.03344982526210684
Mississippi,2020-04-09,28,2260,76,0.033628318584070796
Mississippi,2020-04-10,28,2469,82,0.03321182665046578
Mississippi,2020-04-11,28,2642,93,0.03520060560181681
Mississippi,2020-04-12,28,2781,96,0.034519956850053934
Mississippi,2020-04-13,28,2942,98,0.03331067301155676
Mississippi,2020-04-14,28,3087,111,0.03595724003887269
Mississippi,2020-04-15,28,3360,122,0.03630952380952381
Mississippi,2020-04-16,28,3624,129,0.03559602649006623
Mississippi,2020-04-17,28,3793,140,0.036910097548114945
Mississippi,2020-04-18,28,3974,152,0.03824861600402617
Mississippi,2020-04-19,28,4274,159,0.037201684604585866
Mississippi,2020-04-20,28,4512,169,0.03745567375886525
Mississippi,2020-04-21,28,4716,183,0.03880407124681934
Missouri,2020-03-07,29,1,0,0.0
Missouri,2020-03-08,29,1,0,0.0
Missouri,2020-03-09,29,1,0,0.0
Missouri,2020-03-10,29,1,0,0.0
Missouri,2020-03-11,29,1,0,0.0
Missouri,2020-03-12,29,2,0,0.0
Missouri,2020-03-13,29,4,0,0.0
Missouri,2020-03-14,29,5,0,0.0
Missouri,2020-03-15,29,5,0,0.0
Missouri,2020-03-16,29,9,0,0.0
Missouri,2020-03-17,29,16,0,0.0
Missouri,2020-03-18,29,21,1,0.047619047619047616
Missouri,2020-03-19,29,35,1,0.02857142857142857
Missouri,2020-03-20,29,73,3,0.0410958904109589
Missouri,2020-03-21,29,93,3,0.03225806451612903
Missouri,2020-03-22,29,130,3,0.023076923076923078
Missouri,2020-03-23,29,183,4,0.02185792349726776
Missouri,2020-03-24,29,255,5,0.0196078431372549
Missouri,2020-03-25,29,377,8,0.021220159151193633
Missouri,2020-03-26,29,507,8,0.015779092702169626
Missouri,2020-03-27,29,671,9,0.013412816691505217
Missouri,2020-03-28,29,838,10,0.011933174224343675
Missouri,2020-03-29,29,903,12,0.013289036544850499
Missouri,2020-03-30,29,1050,13,0.012380952380952381
Missouri,2020-03-31,29,1351,15,0.011102886750555145
Missouri,2020-04-01,29,1581,18,0.011385199240986717
Missouri,2020-04-02,29,1834,24,0.013086150490730643
Missouri,2020-04-03,29,2113,31,0.014671083767155703
Missouri,2020-04-04,29,2291,44,0.01920558707987778
Missouri,2020-04-05,29,2367,52,0.021968736797634135
Missouri,2020-04-06,29,2722,56,0.020573108008817047
Missouri,2020-04-07,29,3037,79,0.02601251234771156
Missouri,2020-04-08,29,3327,86,0.025849113315299068
Missouri,2020-04-09,29,3539,94,0.026561175473297543
Missouri,2020-04-10,29,3799,105,0.027638852329560412
Missouri,2020-04-11,29,4024,116,0.02882703777335984
Missouri,2020-04-12,29,4160,116,0.027884615384615386
Missouri,2020-04-13,29,4388,136,0.03099361896080219
Missouri,2020-04-14,29,4686,151,0.03222364489970124
Missouri,2020-04-15,29,4895,164,0.03350357507660878
Missouri,2020-04-16,29,5111,170,0.033261592643318336
Missouri,2020-04-17,29,5283,184,0.034828695816770776
Missouri,2020-04-18,29,5517,194,0.035164038426681164
Missouri,2020-04-19,29,5667,196,0.034586200811716955
Missouri,2020-04-20,29,5807,201,0.03461339762355777
Missouri,2020-04-21,29,5941,221,0.037199124726477024
Montana,2020-03-13,30,4,0,0.0
Montana,2020-03-14,30,6,0,0.0
Montana,2020-03-15,30,6,0,0.0
Montana,2020-03-16,30,8,0,0.0
Montana,2020-03-17,30,8,0,0.0
Montana,2020-03-18,30,12,0,0.0
Montana,2020-03-19,30,19,0,0.0
Montana,2020-03-20,30,19,0,0.0
Montana,2020-03-21,30,29,0,0.0
Montana,2020-03-22,30,34,0,0.0
Montana,2020-03-23,30,45,0,0.0
Montana,2020-03-24,30,51,0,0.0
Montana,2020-03-25,30,65,0,0.0
Montana,2020-03-26,30,90,0,0.0
Montana,2020-03-27,30,121,1,0.008264462809917356
Montana,2020-03-28,30,147,1,0.006802721088435374
Montana,2020-03-29,30,161,1,0.006211180124223602
Montana,2020-03-30,30,177,4,0.022598870056497175
Montana,2020-03-31,30,198,5,0.025252525252525252
Montana,2020-04-01,30,217,5,0.02304147465437788
Montana,2020-04-02,30,241,5,0.02074688796680498
Montana,2020-04-03,30,262,5,0.019083969465648856
Montana,2020-04-04,30,281,6,0.021352313167259787
Montana,2020-04-05,30,298,6,0.020134228187919462
Montana,2020-04-06,30,319,6,0.018808777429467086
Montana,2020-04-07,30,319,6,0.018808777429467086
Montana,2020-04-08,30,332,6,0.018072289156626505
Montana,2020-04-09,30,354,6,0.01694915254237288
Montana,2020-04-10,30,365,6,0.01643835616438356
Montana,2020-04-11,30,377,6,0.015915119363395226
Montana,2020-04-12,30,387,6,0.015503875968992248
Montana,2020-04-13,30,394,7,0.017766497461928935
Montana,2020-04-14,30,399,7,0.017543859649122806
Montana,2020-04-15,30,404,7,0.017326732673267328
Montana,2020-04-16,30,415,7,0.016867469879518072
Montana,2020-04-17,30,422,8,0.018957345971563982
Montana,2020-04-18,30,426,10,0.023474178403755867
Montana,2020-04-19,30,433,10,0.023094688221709007
Montana,2020-04-20,30,433,12,0.02771362586605081
Montana,2020-04-21,30,437,12,0.02745995423340961
Nebraska,2020-02-17,31,10,0,0.0
Nebraska,2020-02-18,31,10,0,0.0
Nebraska,2020-02-19,31,10,0,0.0
Nebraska,2020-02-20,31,11,0,0.0
Nebraska,2020-02-21,31,11,0,0.0
Nebraska,2020-02-22,31,11,0,0.0
Nebraska,2020-02-23,31,11,0,0.0
Nebraska,2020-02-24,31,12,0,0.0
Nebraska,2020-02-25,31,13,0,0.0
Nebraska,2020-02-26,31,13,0,0.0
Nebraska,2020-02-27,31,13,0,0.0
Nebraska,2020-02-28,31,13,0,0.0
Nebraska,2020-02-29,31,13,0,0.0
Nebraska,2020-03-01,31,13,0,0.0
Nebraska,2020-03-02,31,13,0,0.0
Nebraska,2020-03-03,31,13,0,0.0
Nebraska,2020-03-04,31,13,0,0.0
Nebraska,2020-03-05,31,13,0,0.0
Nebraska,2020-03-06,31,14,0,0.0
Nebraska,2020-03-07,31,14,0,0.0
Nebraska,2020-03-08,31,16,0,0.0
Nebraska,2020-03-09,31,16,0,0.0
Nebraska,2020-03-10,31,17,0,0.0
Nebraska,2020-03-11,31,23,0,0.0
Nebraska,2020-03-12,31,24,0,0.0
Nebraska,2020-03-13,31,27,0,0.0
Nebraska,2020-03-14,31,29,0,0.0
Nebraska,2020-03-15,31,31,0,0.0
Nebraska,2020-03-16,31,33,0,0.0
Nebraska,2020-03-17,31,36,0,0.0
Nebraska,2020-03-18,31,43,0,0.0
Nebraska,2020-03-19,31,47,0,0.0
Nebraska,2020-03-20,31,53,0,0.0
Nebraska,2020-03-21,31,61,0,0.0
Nebraska,2020-03-22,31,62,0,0.0
Nebraska,2020-03-23,31,73,0,0.0
Nebraska,2020-03-24,31,77,0,0.0
Nebraska,2020-03-25,31,84,0,0.0
Nebraska,2020-03-26,31,92,0,0.0
Nebraska,2020-03-27,31,100,2,0.02
Nebraska,2020-03-28,31,122,2,0.01639344262295082
Nebraska,2020-03-29,31,137,2,0.014598540145985401
Nebraska,2020-03-30,31,185,3,0.016216216216216217
Nebraska,2020-03-31,31,193,4,0.02072538860103627
Nebraska,2020-04-01,31,249,5,0.020080321285140562
Nebraska,2020-04-02,31,273,6,0.02197802197802198
Nebraska,2020-04-03,31,296,6,0.02027027027027027
Nebraska,2020-04-04,31,339,8,0.02359882005899705
Nebraska,2020-04-05,31,377,8,0.021220159151193633
Nebraska,2020-04-06,31,438,10,0.0228310502283105
Nebraska,2020-04-07,31,490,12,0.024489795918367346
Nebraska,2020-04-08,31,538,14,0.026022304832713755
Nebraska,2020-04-09,31,594,15,0.025252525252525252
Nebraska,2020-04-10,31,679,18,0.026509572901325478
Nebraska,2020-04-11,31,719,18,0.025034770514603615
Nebraska,2020-04-12,31,806,18,0.022332506203473945
Nebraska,2020-04-13,31,871,19,0.021814006888633754
Nebraska,2020-04-14,31,931,21,0.022556390977443608
Nebraska,2020-04-15,31,995,22,0.022110552763819097
Nebraska,2020-04-16,31,1094,24,0.021937842778793418
Nebraska,2020-04-17,31,1216,24,0.019736842105263157
Nebraska,2020-04-18,31,1348,28,0.020771513353115726
Nebraska,2020-04-19,31,1474,28,0.018995929443690638
Nebraska,2020-04-20,31,1648,33,0.020024271844660196
Nebraska,2020-04-21,31,1727,38,0.022003474232773594
Nevada,2020-03-05,32,2,0,0.0
Nevada,2020-03-06,32,2,0,0.0
Nevada,2020-03-07,32,2,0,0.0
Nevada,2020-03-08,32,4,0,0.0
Nevada,2020-03-09,32,4,0,0.0
Nevada,2020-03-10,32,4,0,0.0
Nevada,2020-03-11,32,7,0,0.0
Nevada,2020-03-12,32,11,0,0.0
Nevada,2020-03-13,32,19,0,0.0
Nevada,2020-03-14,32,21,0,0.0
Nevada,2020-03-15,32,26,0,0.0
Nevada,2020-03-16,32,45,1,0.022222222222222223
Nevada,2020-03-17,32,55,1,0.01818181818181818
Nevada,2020-03-18,32,82,1,0.012195121951219513
Nevada,2020-03-19,32,99,1,0.010101010101010102
Nevada,2020-03-20,32,165,2,0.012121212121212121
Nevada,2020-03-21,32,165,2,0.012121212121212121
Nevada,2020-03-22,32,190,2,0.010526315789473684
Nevada,2020-03-23,32,265,4,0.01509433962264151
Nevada,2020-03-24,32,315,6,0.01904761904761905
Nevada,2020-03-25,32,405,10,0.024691358024691357
Nevada,2020-03-26,32,535,10,0.018691588785046728
Nevada,2020-03-27,32,621,10,0.01610305958132045
Nevada,2020-03-28,32,738,14,0.018970189701897018
Nevada,2020-03-29,32,920,15,0.016304347826086956
Nevada,2020-03-30,32,1044,18,0.017241379310344827
Nevada,2020-03-31,32,1113,26,0.02336028751123091
Nevada,2020-04-01,32,1279,32,0.02501954652071931
Nevada,2020-04-02,32,1458,38,0.02606310013717421
Nevada,2020-04-03,32,1549,43,0.02775984506132989
Nevada,2020-04-04,32,1758,46,0.026166097838452786
Nevada,2020-04-05,32,1880,46,0.02446808510638298
Nevada,2020-04-06,32,1971,58,0.029426686960933535
Nevada,2020-04-07,32,2101,60,0.028557829604950024
Nevada,2020-04-08,32,2318,80,0.03451251078515962
Nevada,2020-04-09,32,2456,82,0.033387622149837134
Nevada,2020-04-10,32,2606,86,0.03300076745970836
Nevada,2020-04-11,32,2720,111,0.040808823529411765
Nevada,2020-04-12,32,2860,113,0.03951048951048951
Nevada,2020-04-13,32,3036,114,0.037549407114624504
Nevada,2020-04-14,32,3137,130,0.04144086707044947
Nevada,2020-04-15,32,3212,137,0.042652552926525526
Nevada,2020-04-16,32,3321,142,0.042758205359831374
Nevada,2020-04-17,32,3524,151,0.04284903518728717
Nevada,2020-04-18,32,3626,155,0.042746828461114175
Nevada,2020-04-19,32,3741,158,0.04223469660518578
Nevada,2020-04-20,32,3830,163,0.04255874673629243
Nevada,2020-04-21,32,3937,163,0.04140208280416561
New Hampshire,2020-03-02,33,1,0,0.0
New Hampshire,2020-03-03,33,2,0,0.0
New Hampshire,2020-03-04,33,2,0,0.0
New Hampshire,2020-03-05,33,2,0,0.0
New Hampshire,2020-03-06,33,2,0,0.0
New Hampshire,2020-03-07,33,4,0,0.0
New Hampshire,2020-03-08,33,4,0,0.0
New Hampshire,2020-03-09,33,4,0,0.0
New Hampshire,2020-03-10,33,5,0,0.0
New Hampshire,2020-03-11,33,5,0,0.0
New Hampshire,2020-03-12,33,6,0,0.0
New Hampshire,2020-03-13,33,7,0,0.0
New Hampshire,2020-03-14,33,7,0,0.0
New Hampshire,2020-03-15,33,13,0,0.0
New Hampshire,2020-03-16,33,17,0,0.0
New Hampshire,2020-03-17,33,26,0,0.0
New Hampshire,2020-03-18,33,39,0,0.0
New Hampshire,2020-03-19,33,44,0,0.0
New Hampshire,2020-03-20,33,55,0,0.0
New Hampshire,2020-03-21,33,65,0,0.0
New Hampshire,2020-03-22,33,78,0,0.0
New Hampshire,2020-03-23,33,101,1,0.009900990099009901
New Hampshire,2020-03-24,33,108,1,0.009259259259259259
New Hampshire,2020-03-25,33,137,1,0.0072992700729927005
New Hampshire,2020-03-26,33,158,1,0.006329113924050633
New Hampshire,2020-03-27,33,187,2,0.0106951871657754
New Hampshire,2020-03-28,33,214,2,0.009345794392523364
New Hampshire,2020-03-29,33,258,3,0.011627906976744186
New Hampshire,2020-03-30,33,314,3,0.009554140127388535
New Hampshire,2020-03-31,33,367,3,0.008174386920980926
New Hampshire,2020-04-01,33,415,4,0.00963855421686747
New Hampshire,2020-04-02,33,479,5,0.010438413361169102
New Hampshire,2020-04-03,33,540,7,0.012962962962962963
New Hampshire,2020-04-04,33,621,9,0.014492753623188406
New Hampshire,2020-04-05,33,669,9,0.013452914798206279
New Hampshire,2020-04-06,33,715,9,0.012587412587412588
New Hampshire,2020-04-07,33,747,13,0.01740294511378849
New Hampshire,2020-04-08,33,788,18,0.02284263959390863
New Hampshire,2020-04-09,33,819,21,0.02564102564102564
New Hampshire,2020-04-10,33,885,22,0.024858757062146894
New Hampshire,2020-04-11,33,929,23,0.024757804090419805
New Hampshire,2020-04-12,33,985,23,0.023350253807106598
New Hampshire,2020-04-13,33,1020,23,0.022549019607843137
New Hampshire,2020-04-14,33,1091,27,0.02474793767186068
New Hampshire,2020-04-15,33,1139,32,0.028094820017559263
New Hampshire,2020-04-16,33,1211,34,0.028075970272502065
New Hampshire,2020-04-17,33,1287,37,0.028749028749028748
New Hampshire,2020-04-18,33,1342,38,0.028315946348733235
New Hampshire,2020-04-19,33,1392,41,0.029454022988505746
New Hampshire,2020-04-20,33,1447,42,0.02902557014512785
New Hampshire,2020-04-21,33,1491,42,0.028169014084507043
New Jersey,2020-03-04,34,1,0,0.0
New Jersey,2020-03-05,34,2,0,0.0
New Jersey,2020-03-06,34,4,0,0.0
New Jersey,2020-03-07,34,4,0,0.0
New Jersey,2020-03-08,34,6,0,0.0
New Jersey,2020-03-09,34,11,0,0.0
New Jersey,2020-03-10,34,15,1,0.06666666666666667
New Jersey,2020-03-11,34,23,1,0.043478260869565216
New Jersey,2020-03-12,34,29,1,0.034482758620689655
New Jersey,2020-03-13,34,50,1,0.02
New Jersey,2020-03-14,34,75,2,0.02666666666666667
New Jersey,2020-03-15,34,98,2,0.02040816326530612
New Jersey,2020-03-16,34,176,3,0.017045454545454544
New Jersey,2020-03-17,34,268,3,0.011194029850746268
New Jersey,2020-03-18,34,427,5,0.0117096018735363
New Jersey,2020-03-19,34,735,9,0.012244897959183673
New Jersey,2020-03-20,34,896,11,0.012276785714285714
New Jersey,2020-03-21,34,1336,16,0.011976047904191617
New Jersey,2020-03-22,34,1914,20,0.01044932079414838
New Jersey,2020-03-23,34,2844,27,0.00949367088607595
New Jersey,2020-03-24,34,3675,44,0.01197278911564626
New Jersey,2020-03-25,34,4402,62,0.014084507042253521
New Jersey,2020-03-26,34,6876,81,0.011780104712041885
New Jersey,2020-03-27,34,8825,108,0.012237960339943343
New Jersey,2020-03-28,34,11124,140,0.012585400934915498
New Jersey,2020-03-29,34,13386,161,0.012027491408934709
New Jersey,2020-03-30,34,16636,199,0.01196201009858139
New Jersey,2020-03-31,34,18696,267,0.014281129653401798
New Jersey,2020-04-01,34,22255,355,0.015951471579420354
New Jersey,2020-04-02,34,25590,539,0.02106291520125049
New Jersey,2020-04-03,34,29895,647,0.021642415119585215
New Jersey,2020-04-04,34,34124,847,0.0248212401828625
New Jersey,2020-04-05,34,37505,917,0.024450073323556858
New Jersey,2020-04-06,34,41090,1005,0.02445850571915308
